Series ID,Series Title,Area Code,Area Level,Area Text,Occupation Code,Occupation Text,Job Characteristic Code,Job Characteristic Text,Work Level Code,Average Hourly Wage,Relative Standard Error
WMU08000031020000001500000010,Average hourly wage for computer and mathematical occupations,800003,Nonmetro area,Northwest Colorado nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,10,44.19,1
WMU21000011020000001500000011,Average hourly wage for computer and mathematical occupations,2100001,Nonmetro area,West Kentucky nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,44.18,4.9
WMU00109001020000001500000010,Average hourly wage for computer and mathematical occupations,10900,Metro area,"Allentown-Bethlehem-Easton, PA-NJ",150000,Computer and Mathematical Occupations,0,All workers,10,44.17,7.2
WMU00243401020000001500000011,Average hourly wage for computer and mathematical occupations,24340,Metro area,"Grand Rapids-Wyoming, MI",150000,Computer and Mathematical Occupations,0,All workers,11,44.17,2.1
WMU33000011020000001500000011,Average hourly wage for computer and mathematical occupations,3300001,Nonmetro area,Northern New Hampshire nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,44.17,8.3
WMU00482601020000001500000011,Average hourly wage for computer and mathematical occupations,48260,Metro area,"Weirton-Steubenville, WV-OH",150000,Computer and Mathematical Occupations,0,All workers,11,44.16,2.9
WMU17000011020000001500000011,Average hourly wage for computer and mathematical occupations,1700001,Nonmetro area,Northwest Illinois nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,44.16,2.7
WMU00169401020000001500000011,Average hourly wage for computer and mathematical occupations,16940,Metro area,"Cheyenne, WY",150000,Computer and Mathematical Occupations,0,All workers,11,44.13,4
WMU00214201020000001500000011,Average hourly wage for computer and mathematical occupations,21420,Metro area,"Enid, OK",150000,Computer and Mathematical Occupations,0,All workers,11,44.13,6.2
WMU00420341020000001500000009,Average hourly wage for computer and mathematical occupations,42034,Metro area,"San Rafael, CA Metropolitan Division",150000,Computer and Mathematical Occupations,0,All workers,9,44.1,3.9
WMU00415001020000001500002300,Average hourly wage for computer and mathematical occupations,41500,Metro area,"Salinas, CA",150000,Computer and Mathematical Occupations,23,Union,0,44.07,16.4
WMU00347401020000001500000011,Average hourly wage for computer and mathematical occupations,34740,Metro area,"Muskegon, MI",150000,Computer and Mathematical Occupations,0,All workers,11,44.03,2.9
WMU01000011020000001500000011,Average hourly wage for computer and mathematical occupations,100001,Nonmetro area,Northwest Alabama nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,44.03,8.1
WMU32000021020000001500000010,Average hourly wage for computer and mathematical occupations,3200002,Nonmetro area,North Nevada nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,10,44.03,2.2
WMU37000011020000001511210008,Average hourly wage for computer systems analysts,3700001,Nonmetro area,Southeast Coastal North Carolina nonmetropolitan area,151121,Computer Systems Analysts,0,All workers,8,44,8.9
WMU00245401020000001500000010,Average hourly wage for computer and mathematical occupations,24540,Metro area,"Greeley, CO",150000,Computer and Mathematical Occupations,0,All workers,10,43.98,1.5
WMU00245401020000001500002510,Average hourly wage for computer and mathematical occupations,24540,Metro area,"Greeley, CO",150000,Computer and Mathematical Occupations,25,Full-time,10,43.98,1.5
WMU00304601020000001500000011,Average hourly wage for computer and mathematical occupations,30460,Metro area,"Lexington-Fayette, KY",150000,Computer and Mathematical Occupations,0,All workers,11,43.95,4.2
WMU18000031020000001500000011,Average hourly wage for computer and mathematical occupations,1800003,Nonmetro area,Southern Indiana nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.94,2.4
WMU00169401020000001500002511,Average hourly wage for computer and mathematical occupations,16940,Metro area,"Cheyenne, WY",150000,Computer and Mathematical Occupations,25,Full-time,11,43.92,3.7
WMU00122601020000001511210011,Average hourly wage for computer systems analysts,12260,Metro area,"Augusta-Richmond County, GA-SC",151121,Computer Systems Analysts,0,All workers,11,43.91,7.9
WMU00290201020000001500002800,Average hourly wage for computer and mathematical occupations,29020,Metro area,"Kokomo, IN",150000,Computer and Mathematical Occupations,28,Incentive-based pay,0,43.91,18.5
WMU30000031020000001500000010,Average hourly wage for computer and mathematical occupations,3000003,Nonmetro area,Southwest Montana nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,10,43.91,3.4
WMU50000021020000001500000010,Average hourly wage for computer and mathematical occupations,5000002,Nonmetro area,Northern Vermont nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,10,43.9,5.2
WMU00383001020000001500000010,Average hourly wage for computer and mathematical occupations,38300,Metro area,"Pittsburgh, PA",150000,Computer and Mathematical Occupations,0,All workers,10,43.88,6
WMU17000031020000001500000011,Average hourly wage for computer and mathematical occupations,1700003,Nonmetro area,East Central Illinois nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.87,3.4
WMU30000021020000001500000010,Average hourly wage for computer and mathematical occupations,3000002,Nonmetro area,Central Montana nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,10,43.87,2.2
WMU30000021020000001500002510,Average hourly wage for computer and mathematical occupations,3000002,Nonmetro area,Central Montana nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,10,43.87,2.2
WMU00410601020000001500000010,Average hourly wage for computer and mathematical occupations,41060,Metro area,"St. Cloud, MN",150000,Computer and Mathematical Occupations,0,All workers,10,43.86,5.8
WMU00496201020000001500000010,Average hourly wage for computer and mathematical occupations,49620,Metro area,"York-Hanover, PA",150000,Computer and Mathematical Occupations,0,All workers,10,43.85,6.4
WMU26000041020000001500000011,Average hourly wage for computer and mathematical occupations,2600004,Nonmetro area,Balance of Lower Peninsula of Michigan nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.85,3.1
WMU39000041020000001500000011,Average hourly wage for computer and mathematical occupations,3900004,Nonmetro area,Southern Ohio nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.85,2.8
WMU00721041020000001500000010,Average hourly wage for computer and mathematical occupations,72104,Metro area,"Brockton-Bridgewater-Easton, MA NECTA Division",150000,Computer and Mathematical Occupations,0,All workers,10,43.84,4.3
WMU30000031020000001500002510,Average hourly wage for computer and mathematical occupations,3000003,Nonmetro area,Southwest Montana nonmetropolitan area,150000,Computer and Mathematical Occupations,25,Full-time,10,43.84,3.4
WMU55000031020000001500000011,Average hourly wage for computer and mathematical occupations,5500003,Nonmetro area,South Central Wisconsin nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.84,3.8
WMU00270601020000001500002300,Average hourly wage for computer and mathematical occupations,27060,Metro area,"Ithaca, NY",150000,Computer and Mathematical Occupations,23,Union,0,43.82,9.1
WMU46000031020000001500000011,Average hourly wage for computer and mathematical occupations,4600003,Nonmetro area,West South Dakota nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.82,4.9
WMU00400601020000001500000010,Average hourly wage for computer and mathematical occupations,40060,Metro area,"Richmond, VA",150000,Computer and Mathematical Occupations,0,All workers,10,43.77,5.5
WMU00300201020000001500000011,Average hourly wage for computer and mathematical occupations,30020,Metro area,"Lawton, OK",150000,Computer and Mathematical Occupations,0,All workers,11,43.76,5.7
WMU00787001020000001500000010,Average hourly wage for computer and mathematical occupations,78700,Metro area,"Waterbury, CT",150000,Computer and Mathematical Occupations,0,All workers,10,43.75,4.8
WMU00373401020000001500000010,Average hourly wage for computer and mathematical occupations,37340,Metro area,"Palm Bay-Melbourne-Titusville, FL",150000,Computer and Mathematical Occupations,0,All workers,10,43.69,4.4
WMU00181401020000001500002700,Average hourly wage for computer and mathematical occupations,18140,Metro area,"Columbus, OH",150000,Computer and Mathematical Occupations,27,Time-based pay,0,43.65,0.9
WMU00209941020000001500000010,Average hourly wage for computer and mathematical occupations,20994,Metro area,"Elgin, IL Metropolitan Division",150000,Computer and Mathematical Occupations,0,All workers,10,43.65,4.5
WMU00188801020000001500000010,Average hourly wage for computer and mathematical occupations,18880,Metro area,"Crestview-Fort Walton Beach-Destin, FL",150000,Computer and Mathematical Occupations,0,All workers,10,43.64,6.9
WMU00281001020000001500000010,Average hourly wage for computer and mathematical occupations,28100,Metro area,"Kankakee, IL",150000,Computer and Mathematical Occupations,0,All workers,10,43.64,4.6
WMU00404201020000001500000011,Average hourly wage for computer and mathematical occupations,40420,Metro area,"Rockford, IL",150000,Computer and Mathematical Occupations,0,All workers,11,43.62,1.7
WMU00181401020000001500002400,Average hourly wage for computer and mathematical occupations,18140,Metro area,"Columbus, OH",150000,Computer and Mathematical Occupations,24,Nonunion,0,43.6,0.9
WMU39000031020000001500000011,Average hourly wage for computer and mathematical occupations,3900003,Nonmetro area,Eastern Ohio nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.59,3.3
WMU21000031020000001500000011,Average hourly wage for computer and mathematical occupations,2100003,Nonmetro area,Central Kentucky nonmetropolitan area,150000,Computer and Mathematical Occupations,0,All workers,11,43.58,4.5
WMU00308601020000001500002510,Average hourly wage for computer and mathematical occupations,30860,Metro area,"Logan, UT-ID",150000,Computer and Mathematical Occupations,25,Full-time,10,43.56,3.8
WMU00308601020000001500000010,Average hourly wage for computer and mathematical occupations,30860,Metro area,"Logan, UT-ID",150000,Computer and Mathematical Occupations,0,All workers,10,43.55,3.8
WMU00340601020000001500002800,Average hourly wage for computer and mathematical occupations,34060,Metro area,"Morgantown, WV",150000,Computer and Mathematical Occupations,28,Incentive-based pay,0,43.54,9.5
WMU00356141020000001500000009,Average hourly wage for computer and mathematical occupations,35614,Metro area,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",150000,Computer and Mathematical Occupations,0,All workers,9,43.54,3.4
WMU00160601020000001500000011,Average hourly wage for computer and mathematical occupations,16060,Metro area,"Carbondale-Marion, IL",150000,Computer and Mathematical Occupations,0,All workers,11,43.53,3.9
WMU00485401020000001500002800,Average hourly wage for computer and mathematical occupations,48540,Metro area,"Wheeling, WV-OH",150000,Computer and Mathematical Occupations,28,Incentive-based pay,0,43.48,7.3
WMU00110201020000001500000010,Average hourly wage for computer and mathematical occupations,11020,Metro area,"Altoona, PA",150000,Computer and Mathematical Occupations,0,All workers,10,43.46,6.2
WMU00137401020000001500000010,Average hourly wage for computer and mathematical occupations,13740,Metro area,"Billings, MT",150000,Computer and Mathematical Occupations,0,All workers,10,43.46,2.5
WMU00137401020000001500002510,Average hourly wage for computer and mathematical occupations,13740,Metro area,"Billings, MT",150000,Computer and Mathematical Occupations,25,Full-time,10,43.46,2.5
WMU00292001020000001500000011,Average hourly wage for computer and mathematical occupations,29200,Metro area,"Lafayette-West Lafayette, IN",150000,Computer and Mathematical Occupations,0,All workers,11,43.46,2.3
WMU00115401020000001511210011,Average hourly wage for computer systems analysts,11540,Metro area,"Appleton, WI",151121,Computer Systems Analysts,0,All workers,11,43.45,3.7
